chip_Id	Standard_Deviation	Probe	ds_id	Multi_Mapping	Sample_Type	Expression_Value	Sample_ID	LineGraphGroup	Day
GSM1347856	0.0	A_37_P048136	6385	no	BM MSC hypoxia 0.5% oxygen	2.76043033331	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048136	6385	no	BM MSC normoxia 20% oxygen	2.11609811194	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048136	6385	no	BM MSC normoxia 20% oxygen	2.5450131691	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048136	6385	no	BM MSC normoxia 20% oxygen	2.62337147838	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048135	6385	no	BM MSC hypoxia 0.5% oxygen	1.30343249882	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048135	6385	no	BM MSC hypoxia 0.5% oxygen	3.14906819923	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048135	6385	no	BM MSC hypoxia 0.5% oxygen	2.26432548734	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048135	6385	no	BM MSC normoxia 20% oxygen	3.58870412794	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048135	6385	no	BM MSC normoxia 20% oxygen	1.80788162649	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048135	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048133	6385	no	BM MSC hypoxia 0.5% oxygen	1.22256064327	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048133	6385	no	BM MSC hypoxia 0.5% oxygen	1.19018473329	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048133	6385	no	BM MSC hypoxia 0.5% oxygen	2.42629262052	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048133	6385	no	BM MSC normoxia 20% oxygen	1.81213602435	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048133	6385	no	BM MSC normoxia 20% oxygen	2.03057761564	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048133	6385	no	BM MSC normoxia 20% oxygen	1.34852298346	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048132	6385	yes	BM MSC hypoxia 0.5% oxygen	1.87692404452	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048132	6385	yes	BM MSC hypoxia 0.5% oxygen	3.41153463719	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048132	6385	yes	BM MSC hypoxia 0.5% oxygen	1.75727285289	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048132	6385	yes	BM MSC normoxia 20% oxygen	2.11609811194	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048132	6385	yes	BM MSC normoxia 20% oxygen	2.83004056934	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048132	6385	yes	BM MSC normoxia 20% oxygen	3.60231984225	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P270682	6385	yes	BM MSC hypoxia 0.5% oxygen	1.87692404452	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P270682	6385	yes	BM MSC hypoxia 0.5% oxygen	1.76472023728	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P270682	6385	yes	BM MSC hypoxia 0.5% oxygen	1.70665999756	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P270682	6385	yes	BM MSC normoxia 20% oxygen	2.11609811194	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P270682	6385	yes	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P270682	6385	yes	BM MSC normoxia 20% oxygen	1.52599476472	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048130	6385	no	BM MSC hypoxia 0.5% oxygen	3.66378336496	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048130	6385	no	BM MSC hypoxia 0.5% oxygen	1.76472023728	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048130	6385	no	BM MSC hypoxia 0.5% oxygen	3.938755762	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048130	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048130	6385	no	BM MSC normoxia 20% oxygen	3.58870412794	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048130	6385	no	BM MSC normoxia 20% oxygen	2.90355965554	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P050784	6385	no	BM MSC hypoxia 0.5% oxygen	2.03057761564	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P050784	6385	no	BM MSC hypoxia 0.5% oxygen	1.92630742763	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P050784	6385	no	BM MSC hypoxia 0.5% oxygen	1.70665999756	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P050784	6385	no	BM MSC normoxia 20% oxygen	2.11609811194	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P050784	6385	no	BM MSC normoxia 20% oxygen	2.24122244939	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P050784	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P050780	6385	no	BM MSC hypoxia 0.5% oxygen	1.87692404452	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P050780	6385	no	BM MSC hypoxia 0.5% oxygen	1.19018473329	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P050780	6385	no	BM MSC hypoxia 0.5% oxygen	2.26432548734	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P050780	6385	no	BM MSC normoxia 20% oxygen	2.03057761564	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P050780	6385	no	BM MSC normoxia 20% oxygen	2.03057761564	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P050780	6385	no	BM MSC normoxia 20% oxygen	1.52599476472	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P050783	6385	no	BM MSC hypoxia 0.5% oxygen	2.92394686082	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P050783	6385	no	BM MSC hypoxia 0.5% oxygen	2.51325689731	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P050783	6385	no	BM MSC hypoxia 0.5% oxygen	2.00226511445	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P050783	6385	no	BM MSC normoxia 20% oxygen	3.91660624855	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P050783	6385	no	BM MSC normoxia 20% oxygen	3.09729826474	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P050783	6385	no	BM MSC normoxia 20% oxygen	2.76043033331	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P050782	6385	no	BM MSC hypoxia 0.5% oxygen	2.56923940437	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P050782	6385	no	BM MSC hypoxia 0.5% oxygen	2.03057761564	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P050782	6385	no	BM MSC hypoxia 0.5% oxygen	2.00226511445	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P050782	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P050782	6385	no	BM MSC normoxia 20% oxygen	2.76043033331	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P050782	6385	no	BM MSC normoxia 20% oxygen	2.38525473603	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P273096	6385	no	BM MSC hypoxia 0.5% oxygen	4.16715821118	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P273096	6385	no	BM MSC hypoxia 0.5% oxygen	2.47453836201	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P273096	6385	no	BM MSC hypoxia 0.5% oxygen	2.76043033331	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P273096	6385	no	BM MSC normoxia 20% oxygen	2.11609811194	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P273096	6385	no	BM MSC normoxia 20% oxygen	3.28241399109	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P273096	6385	no	BM MSC normoxia 20% oxygen	1.71825624896	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P273097	6385	no	BM MSC hypoxia 0.5% oxygen	2.32225329942	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P273097	6385	no	BM MSC hypoxia 0.5% oxygen	1.35237771354	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P273097	6385	no	BM MSC hypoxia 0.5% oxygen	1.60131205082	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P273097	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P273097	6385	no	BM MSC normoxia 20% oxygen	1.92630742763	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P273097	6385	no	BM MSC normoxia 20% oxygen	2.0824235966	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P273093	6385	no	BM MSC hypoxia 0.5% oxygen	2.22307279475	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P273093	6385	no	BM MSC hypoxia 0.5% oxygen	1.72979424239	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P273093	6385	no	BM MSC hypoxia 0.5% oxygen	2.76043033331	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P273093	6385	no	BM MSC normoxia 20% oxygen	2.03057761564	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P273093	6385	no	BM MSC normoxia 20% oxygen	2.03057761564	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P273093	6385	no	BM MSC normoxia 20% oxygen	1.81213602435	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P276742	6385	no	BM MSC hypoxia 0.5% oxygen	1.3949866608	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P276742	6385	no	BM MSC hypoxia 0.5% oxygen	1.60131205082	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P276742	6385	no	BM MSC hypoxia 0.5% oxygen	1.65714095804	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P276742	6385	no	BM MSC normoxia 20% oxygen	1.71825624896	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P276742	6385	no	BM MSC normoxia 20% oxygen	2.76043033331	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P276742	6385	no	BM MSC normoxia 20% oxygen	1.13847038635	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P273088	6385	no	BM MSC hypoxia 0.5% oxygen	2.22307279475	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P273088	6385	no	BM MSC hypoxia 0.5% oxygen	3.50574479896	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P273088	6385	no	BM MSC hypoxia 0.5% oxygen	1.87692404452	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P273088	6385	no	BM MSC normoxia 20% oxygen	2.83004056934	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P273088	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P273088	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P273098	6385	no	BM MSC hypoxia 0.5% oxygen	1.52599476472	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P273098	6385	no	BM MSC hypoxia 0.5% oxygen	1.35237771354	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P273098	6385	no	BM MSC hypoxia 0.5% oxygen	2.07472599088	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P273098	6385	no	BM MSC normoxia 20% oxygen	1.50055483094	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P273098	6385	no	BM MSC normoxia 20% oxygen	1.80788162649	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P273098	6385	no	BM MSC normoxia 20% oxygen	1.10424263157	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P269275	6385	no	BM MSC hypoxia 0.5% oxygen	2.22307279475	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P269275	6385	no	BM MSC hypoxia 0.5% oxygen	2.56923940437	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P269275	6385	no	BM MSC hypoxia 0.5% oxygen	1.94327273936	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P269275	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P269275	6385	no	BM MSC normoxia 20% oxygen	2.83004056934	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P269275	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P050766	6385	no	BM MSC hypoxia 0.5% oxygen	2.03057761564	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P050766	6385	no	BM MSC hypoxia 0.5% oxygen	1.72979424239	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P050766	6385	no	BM MSC hypoxia 0.5% oxygen	2.20636472309	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P050766	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P050766	6385	no	BM MSC normoxia 20% oxygen	2.12382108539	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P050766	6385	no	BM MSC normoxia 20% oxygen	1.91890305011	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P050765	6385	no	BM MSC hypoxia 0.5% oxygen	2.03057761564	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P050765	6385	no	BM MSC hypoxia 0.5% oxygen	2.00226511445	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P050765	6385	no	BM MSC hypoxia 0.5% oxygen	1.75727285289	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P050765	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P050765	6385	no	BM MSC normoxia 20% oxygen	1.89122008723	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P050765	6385	no	BM MSC normoxia 20% oxygen	2.38525473603	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P050764	6385	no	BM MSC hypoxia 0.5% oxygen	1.05146165302	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P050764	6385	no	BM MSC hypoxia 0.5% oxygen	1.72979424239	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P050764	6385	no	BM MSC hypoxia 0.5% oxygen	3.01141484165	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P050764	6385	no	BM MSC normoxia 20% oxygen	1.71825624896	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P050764	6385	no	BM MSC normoxia 20% oxygen	1.89122008723	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P050764	6385	no	BM MSC normoxia 20% oxygen	2.20636472309	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P050769	6385	no	BM MSC hypoxia 0.5% oxygen	2.32225329942	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P050769	6385	no	BM MSC hypoxia 0.5% oxygen	2.83004056934	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P050769	6385	no	BM MSC hypoxia 0.5% oxygen	2.76043033331	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P050769	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P050769	6385	no	BM MSC normoxia 20% oxygen	3.00563798257	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P050769	6385	no	BM MSC normoxia 20% oxygen	3.15642934162	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P046988	6385	yes	BM MSC hypoxia 0.5% oxygen	1.76472023728	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P046988	6385	yes	BM MSC hypoxia 0.5% oxygen	2.00226511445	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P046988	6385	yes	BM MSC hypoxia 0.5% oxygen	1.75727285289	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P046988	6385	yes	BM MSC normoxia 20% oxygen	2.61826499499	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P046988	6385	yes	BM MSC normoxia 20% oxygen	1.68401776395	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P046988	6385	yes	BM MSC normoxia 20% oxygen	1.34852298346	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P046968	6385	no	BM MSC hypoxia 0.5% oxygen	1.72550501371	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P046968	6385	no	BM MSC hypoxia 0.5% oxygen	1.47646604001	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P046968	6385	no	BM MSC hypoxia 0.5% oxygen	1.75727285289	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P046968	6385	no	BM MSC normoxia 20% oxygen	2.03057761564	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P046968	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P046968	6385	no	BM MSC normoxia 20% oxygen	1.91890305011	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P274478	6385	no	BM MSC hypoxia 0.5% oxygen	1.98532732787	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P274478	6385	no	BM MSC hypoxia 0.5% oxygen	2.12382108539	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P274478	6385	no	BM MSC hypoxia 0.5% oxygen	1.54391042238	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P274478	6385	no	BM MSC normoxia 20% oxygen	1.50055483094	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P274478	6385	no	BM MSC normoxia 20% oxygen	1.76472023728	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P274478	6385	no	BM MSC normoxia 20% oxygen	1.81213602435	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P270699	6385	no	BM MSC hypoxia 0.5% oxygen	1.62045710217	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P270699	6385	no	BM MSC hypoxia 0.5% oxygen	1.96995122209	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P270699	6385	no	BM MSC hypoxia 0.5% oxygen	2.42629262052	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P270699	6385	no	BM MSC normoxia 20% oxygen	1.81213602435	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P270699	6385	no	BM MSC normoxia 20% oxygen	1.72550501371	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P270699	6385	no	BM MSC normoxia 20% oxygen	1.34852298346	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_23_P85269	6385	no	BM MSC hypoxia 0.5% oxygen	1.3949866608	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_23_P85269	6385	no	BM MSC hypoxia 0.5% oxygen	1.72979424239	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_23_P85269	6385	no	BM MSC hypoxia 0.5% oxygen	2.00226511445	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_23_P85269	6385	no	BM MSC normoxia 20% oxygen	1.41141814763	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_23_P85269	6385	no	BM MSC normoxia 20% oxygen	1.44597671077	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_23_P85269	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048102	6385	no	BM MSC hypoxia 0.5% oxygen	1.98532732787	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048102	6385	no	BM MSC hypoxia 0.5% oxygen	3.55169350543	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048102	6385	no	BM MSC hypoxia 0.5% oxygen	4.06655011432	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048102	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048102	6385	no	BM MSC normoxia 20% oxygen	2.47453836201	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048102	6385	no	BM MSC normoxia 20% oxygen	2.25188457795	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048100	6385	no	BM MSC hypoxia 0.5% oxygen	1.66357542825	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048100	6385	no	BM MSC hypoxia 0.5% oxygen	3.24595740131	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048100	6385	no	BM MSC hypoxia 0.5% oxygen	2.6694207334	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048100	6385	no	BM MSC normoxia 20% oxygen	1.50055483094	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048100	6385	no	BM MSC normoxia 20% oxygen	2.12382108539	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048100	6385	no	BM MSC normoxia 20% oxygen	2.76043033331	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048101	6385	no	BM MSC hypoxia 0.5% oxygen	1.62045710217	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048101	6385	no	BM MSC hypoxia 0.5% oxygen	1.89122008723	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048101	6385	no	BM MSC hypoxia 0.5% oxygen	1.54391042238	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048101	6385	no	BM MSC normoxia 20% oxygen	2.70727314307	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048101	6385	no	BM MSC normoxia 20% oxygen	1.64547091357	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048101	6385	no	BM MSC normoxia 20% oxygen	2.20636472309	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P274477	6385	no	BM MSC hypoxia 0.5% oxygen	2.80689137087	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P274477	6385	no	BM MSC hypoxia 0.5% oxygen	2.92394686082	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P274477	6385	no	BM MSC hypoxia 0.5% oxygen	2.6694207334	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P274477	6385	no	BM MSC normoxia 20% oxygen	3.50574479896	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P274477	6385	no	BM MSC normoxia 20% oxygen	2.58916812408	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P274477	6385	no	BM MSC normoxia 20% oxygen	2.83004056934	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048107	6385	no	BM MSC hypoxia 0.5% oxygen	1.57535415147	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048107	6385	no	BM MSC hypoxia 0.5% oxygen	1.60131205082	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048107	6385	no	BM MSC hypoxia 0.5% oxygen	1.81213602435	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048107	6385	no	BM MSC normoxia 20% oxygen	1.81213602435	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048107	6385	no	BM MSC normoxia 20% oxygen	1.56807658483	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048107	6385	no	BM MSC normoxia 20% oxygen	0.822848693958	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048104	6385	no	BM MSC hypoxia 0.5% oxygen	2.26432548734	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048104	6385	no	BM MSC hypoxia 0.5% oxygen	1.96995122209	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048104	6385	no	BM MSC hypoxia 0.5% oxygen	1.65714095804	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048104	6385	no	BM MSC normoxia 20% oxygen	1.50055483094	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048104	6385	no	BM MSC normoxia 20% oxygen	1.2593366723	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048104	6385	no	BM MSC normoxia 20% oxygen	1.71825624896	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P048105	6385	no	BM MSC hypoxia 0.5% oxygen	1.47646604001	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P048105	6385	no	BM MSC hypoxia 0.5% oxygen	2.03057761564	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P048105	6385	no	BM MSC hypoxia 0.5% oxygen	2.12382108539	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P048105	6385	no	BM MSC normoxia 20% oxygen	1.60131205082	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P048105	6385	no	BM MSC normoxia 20% oxygen	1.64547091357	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P048105	6385	no	BM MSC normoxia 20% oxygen	1.81213602435	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P049393	6385	no	BM MSC hypoxia 0.5% oxygen	1.66357542825	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P049393	6385	no	BM MSC hypoxia 0.5% oxygen	1.30343249882	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P049393	6385	no	BM MSC hypoxia 0.5% oxygen	1.81213602435	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P049393	6385	no	BM MSC normoxia 20% oxygen	2.61826499499	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P049393	6385	no	BM MSC normoxia 20% oxygen	1.96995122209	normoxic rep 2	NULL	NULL
GSM1347859	0.0	A_37_P049393	6385	no	BM MSC normoxia 20% oxygen	1.42184427937	normoxic rep 3	NULL	NULL
GSM1347854	0.0	A_37_P052998	6385	no	BM MSC hypoxia 0.5% oxygen	1.57535415147	hypoxic rep 1	NULL	NULL
GSM1347855	0.0	A_37_P052998	6385	no	BM MSC hypoxia 0.5% oxygen	1.96995122209	hypoxic rep 2	NULL	NULL
GSM1347856	0.0	A_37_P052998	6385	no	BM MSC hypoxia 0.5% oxygen	2.42629262052	hypoxic rep 3	NULL	NULL
GSM1347857	0.0	A_37_P052998	6385	no	BM MSC normoxia 20% oxygen	2.40940902462	normoxic rep 1	NULL	NULL
GSM1347858	0.0	A_37_P052998	6385	no	BM MSC normoxia 20% oxygen	1.44597671077	normoxic rep 2	NULL	NULL
